IncidentId,UniqueId,Name,Location,Latitude,Longitude,AcresBurnedDisplay,PercentContainedDisplay,ExternalIncidentLink,CountiesList,UpdatedDate,StartedDate,AdminUnit,IncidentTypeDisplay,Url,IsActive
2411,5698ae57-d61f-421b-8b75-623e9aa6debb,McGary Fire ,McGary Road and Highway 80, Southwest of Cordelia,38.196893,-122.156313,79,100%,,Solano,2020-06-10 15:11:25,2020-06-05,Cordelia Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/5/mcgary-fire/,N,
2412,e3e89516-4647-44bf-bd24-3293303f0776,Gulch Fire,Stage Gulch Road and  Lakeville Highway, North of Lakeville,38.216134,-122.536406,107,100%,,Sonoma,2020-06-08 18:33:16,2020-06-06,CAL FIRE Sonoma Lake Napa Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/6/gulch-fire/,N,
2413,74b04a44-7cc1-4c8e-bd9e-9f3efa631df4,Quail Fire,Quail Canyon Road and Pleasants Valley Road, Southwest of Winters,38.470809,-122.038208,1,837,100%,,Solano,2020-08-13 11:22:09,2020-06-06,CALFIRE Sonoma Lake Napa Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/6/quail-fire/,N,
2414,b5527f83-ebbe-4b09-a701-4b4fe6d37b45,Willow Fire ,Willow Pass Court and Evora Road, Northeast of Concord,37.994368,-122.002811,100,100%,,Contra Costa,2020-06-07 07:55:42,2020-06-06,CALFIRE Santa Clara Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/6/willow-fire/,N,
2415,9247b89a-38f0-4e14-ac4a-59386cf867b4,Bitterwater Fire,off Bitterwater road, northeast of King City in Monterey County. ,36.2644,-121.0781,211,100%,,Monterey,2020-06-08 14:42:39,2020-06-07,CAL FIRE San Benito-Monterey,Wildfire,https://www.fire.ca.gov/incidents/2020/6/7/bitterwater-fire/,N,
2416,876b63ff-62a2-4584-8aa2-d99f027c0e9f,Hunters Fire, Hunters Valley Road and Detwiler Road in Mariposa County. ,37.61955,-120.215454,85,100%,,Mariposa,2020-06-10 07:03:48,2020-06-07,CAL FIRE Madera-Mariposa-Merced Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/7/hunters-fire/,N,
2417,5a6e0c14-2906-4547-8024-e7b33071104b,Sperry Fire,Diablo Grande Parkway and Del Puerto Canyon Road, West of Patterson,37.463636,-121.16483,80,100%,,Stanislaus,2020-08-13 11:22:26,2020-06-08,CAL FIRE Santa Clara Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/8/sperry-fire/,N,
2418,8a4b6636-55b6-4999-9de4-7b0cb22390a2,Grand Fire,S Main Divide Road near DeCariso Road, West of Lake Elsinore ,33.638067,-117.37581,27,100%,,Riverside,2020-06-09 12:24:46,2020-06-08,CAL FIRE / Riverside County Fire ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/8/grand-fire/,N,
2419,6b50bab1-7dcf-43c8-b4d1-afada595dd32,Bradley Fire ,Sargents Canyon and Alvardo Road, North of Bradley,35.94979,-120.81509,230,100%,,Monterey,2020-06-09 12:24:17,2020-06-08,CAL FIRE San Benito Monterey Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/8/bradley-fire/,N,
2420,125e30fa-37fb-46ea-86ab-13058518aab6,Sierra Fire, La Sierra Avenue and Cajalco Road,33.82925,-117.46036,100,100%,,Riverside,2020-08-13 11:22:36,2020-06-08,Corona Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/8/sierra-fire/,N,
