IncidentId;UniqueId;Name;Location;Latitude;Longitude;AcresBurnedDisplay;PercentContainedDisplay;ExternalIncidentLink;CountiesList;UpdatedDate;StartedDate;AdminUnit;IncidentTypeDisplay;Url;IsActive;
1804;c8c8905e-4ff4-4563-8ad8-3838a8d0a3bb;Canyon Fire;North of Lake Piru;34.53765;-118.75495;62;100%;;Los Angeles;2019-01-04 10:01:00;2018-06-23;Los Padres National Forest;;https://www.fire.ca.gov/incidents/2018/6/23/canyon-fire/;N;
1805;b4377461-c17b-41b1-8dc2-9722f8ead519;Stony Fire;off Stonyford Road and Lake Park, west of Maxwell   ;39.2976;-122.512012;75;100%;;Colusa;2019-01-04 09:56:00;2018-07-04;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2018/7/4/stony-fire/;N;
1806;d7365a2a-a113-4693-92d3-152f52b0d743;Sheep Fire;Comanche Point Rd, 3 miles south of Arvin;35.1234;-118.72905;95;100%;;Kern;2019-01-04 09:57:00;2018-06-29;CAL FIRE Kern County Fire;;https://www.fire.ca.gov/incidents/2018/6/29/sheep-fire/;N;
1807;b900fe52-8900-4578-9745-58036920a1ab;Creek Fire;Clear Creek Rd & American Rd, west of Redding;40.50318;-122.42308;1,678;100%;;Shasta;2019-01-04 10:01:00;2018-06-24;Unified Command: CAL FIRE and City of Redding Fire Department;;https://www.fire.ca.gov/incidents/2018/6/24/creek-fire/;N;
1808;28d55249-7c63-4213-a7b4-c0796dbb18ca;Flat Fire;Hwy 49 & Marshes Flat Rd, in the Community of Moccasin ;37.80785;-120.30187;163;100%;;Tuolumne;2019-01-04 10:01:00;2018-06-24;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2018/6/24/flat-fire/;N;
1809;f2d02439-f682-47e7-b6e9-6e51ca068c86;Horse Fire;Horseshoe Rd & Stagecoach Dr, near Copperopolis;37.95766;-120.68902;80;100%;;Calaveras;2019-10-25 09:26:38;2018-06-24;CAL FIRE Tuolumne-Calaveras Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/6/24/horse-fire/;N;
1810;bda69d0e-716e-439e-9a18-49f44d449086;Romero Fire;Hwy 152 & Lower Cottonwood, west of Los Banos;37.08529;-121.09354;68;100%;;Merced;2019-01-04 10:00:00;2018-06-24;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2018/6/24/romero-fire/;N;
1811;eabc7fc2-d02b-480a-9472-7c7677e812cb;Peach Fire ;off Peachland Road and Highway 128, north of the Community of Boonville;39.038859;-123.38493;90;100%;;Mendocino;2019-01-04 09:55:00;2018-07-05;CAL FIRE Mendocino Unit;;https://www.fire.ca.gov/incidents/2018/7/5/peach-fire/;N;
1812;4efc7855-ecbf-4507-8435-399e23a91fef;Waverly Fire;off North Waverly Road and North Shelton Road, east of Linden;38.052055;-120.945482;12,300;100%;;San Joaquin;2019-10-25 09:32:06;2018-06-29;CAL FIRE Tuolumne-Calaveras Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/6/29/waverly-fire/;N;
1813;465ed1e1-89be-4556-b616-834b65746005;Llano Fire;at the Llano Seco Ranch, south of Chico;39.6139;-121.954098;10;100%;;Butte;2019-01-04 09:58:00;2018-06-29;CAL FIRE Butte Unit/Butte County Fire Department;;https://www.fire.ca.gov/incidents/2018/6/29/llano-fire/;N;
1814;70ff3ebc-0d1f-43eb-ab56-1ff13fe9c9e3;Flat Fire;Reading Creek Road, SE of Douglas City;40.60402;-122.9144;300;100%;;Trinity;2019-01-04 09:59:00;2018-06-28;CAL FIRE Shasta Trinity Unit;;https://www.fire.ca.gov/incidents/2018/6/28/flat-fire/;N;
1815;8811a5f8-b99a-454a-9af5-6753579c8d45;San Ardo;Sargents Canyon and Deadman Gulch, San Ardo Oil Fields;35.95515;-120.86256;375;100%;;Monterey;2019-06-27 08:38:49;2018-06-26;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2018/6/26/san-ardo/;N;
1816;b17eb5bf-c44a-4e13-99d0-bbdf5e8f8f67;Lions Fire;near the Lion Point area in the Ansel Adams Wilderness;37.571;-119.118;4,064;100%;;Madera;2019-01-04 10:03:00;2018-06-11;Sierra National Forest;;https://www.fire.ca.gov/incidents/2018/6/11/lions-fire/;N;
1817;595f6f52-a55b-40e7-8aa6-b409ff9a7a5b;Anchor Fire;Anchor Ave and Hills Valley Rd, north of Orange Cove;36.696879;-119.304499;76;100%;;Fresno;2019-01-04 09:59:00;2018-06-27;CAL FIRE Fresno-Kings Unit;;https://www.fire.ca.gov/incidents/2018/6/27/anchor-fire/;N;
1818;a3ba8fc0-37f7-4c1a-9386-627d3369a03e;Shippee Fire;Midway Road and Esquon Road , 4 miles SE  of Durham;39.59872;-121.78208;347;100%;;Butte;2019-01-04 09:59:00;2018-06-26;CAL FIRE Butte Unit - Butte County Fire Department;;https://www.fire.ca.gov/incidents/2018/6/26/shippee-fire/;N;
1819;91b94b02-cd05-471a-a4e7-5168d56c46ba;Fox Fire;Camp San Luis Obispo Range Echo, 3 miles NW of San Luis Obispo;35.33916;-120.71488;260;100%;;San Luis Obispo;2019-01-04 10:00:00;2018-06-26;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2018/6/26/fox-fire/;N;
1820;218619b5-ad0c-4238-8e31-ab6d98932a73;Hyatt Fire;Hyatt Ln and Standish Buntingville Rd, 5 miles east of Janesville;40.316137;-120.45053;441;100%;;Lassen;2019-10-25 09:31:27;2018-06-27;CAL FIRE Lassen Modoc Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/6/27/hyatt-fire/;N;
1821;5aa13874-fb24-44f0-969a-d12dbc7edca8;Cherry Fire;Cherry Maple Road Klamath River, NW of Yreka, Klamath National Forest;41.83359;-122.99272;63;100%;;Siskiyou;2019-01-04 09:59:00;2018-06-27;Klamath National Forest;;https://www.fire.ca.gov/incidents/2018/6/27/cherry-fire/;N;
1822;cbf84797-7cc2-40a4-8157-d74c89792e9e;Par Fire;off Par Four Way and Highway 162, west of the City of Oroville ;39.491737;-121.637759;191;100%;;Butte;2019-01-04 09:56:00;2018-07-04;CAL FIRE Butte Unit/Butte County Fire Department;;https://www.fire.ca.gov/incidents/2018/7/4/par-fire/;N;
1823;c8060137-4a83-479b-9f36-429a698aac06;Grant Fire;off Grant Line Rd and White Rock Rd, southwest of Folsom;38.595865;-121.17693;30;100%;;Sacramento;2019-01-04 09:58:00;2018-06-29;Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire;;https://www.fire.ca.gov/incidents/2018/6/29/grant-fire/;N;
1824;53770321-4d20-4db9-bfad-754f9eeabc2b;Valley Fire;Ygnaciao Valley Road and Cowell Road, Concord;37.94714;-121.9921;268;100%;;Contra Costa;2019-01-04 09:58:00;2018-06-29;Unified Command: CAL FIRE and Contra Costa County Fire Department;;https://www.fire.ca.gov/incidents/2018/6/29/valley-fire/;N;
1825;a4d4923c-cf9e-43a9-b62e-dc9c04f0ec24;Tesla Fire;Tesla Road and Reuss Road, east of Livermore;37.66074;-121.67144;70;100%;;Santa Clara;2019-01-04 09:57:00;2018-06-29;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/6/29/tesla-fire/;N;
1826;d4618db6-e417-4590-8c1f-9b5ace341bb3;Creek Fire;Hwy 330 and Old City Creek Rd, Community of Running Springs;34.17711;-117.15381;33;100%;;San Bernardino;2019-01-04 09:57:00;2018-06-30;San Bernardino National Forest;;https://www.fire.ca.gov/incidents/2018/6/30/creek-fire/;N;
1827;97ff14e8-6d08-4214-ad3b-847fa3a0e84a;County Fire;east of Lake Berryessa;38.80583;-122.18183;90,288;100%;;Napa, Yolo;2019-10-25 09:35:15;2018-06-30;CAL FIRE Sonoma-Lake-Napa Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/6/30/county-fire/;N;
1828;28599f05-c64d-49a5-be59-23879eecb980;Benton Fire;off Benton Road and Crams Corner Drive in Anza;33.56349;-116.732032;63;100%;;Riverside;2019-01-04 09:56:00;2018-07-04;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2018/7/4/benton-fire/;N;
1829;15d8c9e7-7029-4027-85d8-95f308f83790;Lariat Fire;off Oakridge Rd & Horseshoe Dr, Rancho Tehama, southwest of Red Bluff;40.00293;-122.44008;33;100%;;Tehama;2019-01-04 09:46:00;2018-07-14;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2018/7/14/lariat-fire/;N;
1830;f5d14543-5d98-41ca-99f5-09c1197161b2;School Fire;in the area of Road 230 and Road 225, North Fork;37.22791;-119.50461;12;100%;;Madera;2019-01-04 09:50:00;2018-07-10;CAL FIRE Madera-Mariposa-Merced ;;https://www.fire.ca.gov/incidents/2018/7/10/school-fire/;N;
1831;6103c099-a3eb-481e-8a76-1296f5fdb25d;Petersburg Fire;Petersburg and Caribou Creek Rd 3 MI SW of Cecilville;41.085;-123.051;215;100%;;Siskiyou;2019-01-04 09:56:00;2018-07-01;Klamath National Forest;;https://www.fire.ca.gov/incidents/2018/7/1/petersburg-fire/;N;
1832;2a1c14d1-2a88-4564-bd09-585e09ffc9a7;West Fire;off I-8 & West Willows Rd, Community of Alpine;32.833674;-116.7311;504;100%;;San Diego;2019-10-25 09:43:52;2018-07-06;Unified Command: CAL FIRE San Diego, Alpine Fire District and Cleveland National Forest;Wildfire;https://www.fire.ca.gov/incidents/2018/7/6/west-fire/;N;
1833;f7bacdf4-ba33-436a-ad94-549395286fc2;Buckingham Fire;Buckingham Dr and Moraga Rd, southwest of Walnut Creek ;37.86339;-122.12351;45;100%;;Contra Costa;2019-01-04 09:57:00;2018-07-02;Moraga-Olinda Fire District ;;https://www.fire.ca.gov/incidents/2018/7/2/buckingham-fire/;N;
1834;59c697e4-5083-4f45-b03a-ef580f6618dd;Building Fire;off Highway 94 and Community Building Road near Dulzura;32.619855;-116.764733;10;100%;;San Diego;2019-01-04 09:55:00;2018-07-06;CAL FIRE San Diego Unit / San Diego County Fire Authority;;https://www.fire.ca.gov/incidents/2018/7/6/building-fire/;N;
1835;29a5f777-bea5-411e-9139-fe0d094616b0;Shingle Fire;off South Shingle Road and Latrobe Road, west of Latrobe;38.539806;-121.059979;316;100%;;El Dorado;2019-01-04 09:56:00;2018-07-04;CAL FIRE Amador-El Dorado Unit;;https://www.fire.ca.gov/incidents/2018/7/4/shingle-fire/;N;
1836;d7e7eaca-5716-48b3-bd34-37acea282634;Klamathon Fire;off Klamathon Road and Copco Road, south of Hornbrook;41.893332;-122.534655;38,008;100%;;Siskiyou;2019-10-25 09:41:00;2018-07-05;CAL FIRE Siskiyou Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/7/5/klamathon-fire/;N;
1837;be804253-e994-4f40-9e07-5c215533231c;Irish Fire;off Irish Ridge Road and Carbondale Road, southeast of Plymouth;38.42623;-120.95408;825;100%;;Amador;2019-10-25 09:43:02;2018-07-06;CAL FIRE Amador - El Dorado Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/7/6/irish-fire/;N;
1838;b90be7b6-e9ec-4a18-a910-957f700c6ed6;Valley Fire;Valley of the Falls Dr & Service Road 1S08;34.095568;-116.958806;1,350;100%;;San Bernardino;2019-01-04 09:55:00;2018-07-06;San Bernardino National Forest ;;https://www.fire.ca.gov/incidents/2018/7/6/valley-fire/;N;
1839;656c37d9-6876-47ba-bf8e-ec6c351c3595;Eagle Fire;County Rd 40/ County Rd1, South West of Eagleville;41.29363;-120.11461;2,100;100%;;Modoc;2019-01-04 09:46:00;2018-07-13;BLM Northern District (NOD) ;;https://www.fire.ca.gov/incidents/2018/7/13/eagle-fire/;N;
1840;76725105-a814-4e8d-bd5b-d0f2f1879dae;Holiday Fire;off north Fairview Ave and Holiday Hill Road, City of Goleta;34.463889;-119.831389;113;100%;;Santa Barbara;2019-10-25 09:42:00;2018-07-06;Santa Barbara County Fire;Wildfire;https://www.fire.ca.gov/incidents/2018/7/6/holiday-fire/;N;
1841;8d5856ff-4cd4-4b88-afb0-c6df08f548a8;Bridle Fire;off Bridal Path Drive and Butch Drive, east of Gilroy;37.06367;-121.53586;116;100%;;Santa Clara;2019-01-04 09:54:00;2018-07-06;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/7/6/bridle-fire/;N;
1842;3c17be70-66f8-4df2-97be-873fe924d99c;Stoney Fire;Bidwell Park, Upper Park Rd, Chico;39.77124;-121.76859;962;100%;;Butte;2019-01-04 09:48:00;2018-07-12;Chico City Fire;;https://www.fire.ca.gov/incidents/2018/7/12/stoney-fire/;N;
1843;8ff78ab4-378d-4e1b-9ba0-b90d8be07a06;Gray Fire;Muscoy;34.171786;-117.35606;12;100%;;San Bernardino;2019-01-04 09:47:00;2018-07-13;CAL FIRE San Bernardino Unit;;https://www.fire.ca.gov/incidents/2018/7/13/gray-fire/;N;
1844;29d15973-a999-409e-adf4-486854df44ed;Ferguson Fire;Highway 140 and Hite Cove, near El Portal;37.6549;-119.88581;96,901;100%;;Mariposa;2019-01-04 09:48:00;2018-07-13;USFS Sierra National Forest ;;https://www.fire.ca.gov/incidents/2018/7/13/ferguson-fire/;N;
1845;22171870-baaf-480f-902a-45ec9282df35;Lebec Fire;off Lebec Road and Lebec Oaks Road, North of Lebec;34.86022;-118.87881;62;100%;;Kern;2019-01-04 09:54:00;2018-07-08;Kern County Fire Department;;https://www.fire.ca.gov/incidents/2018/7/8/lebec-fire/;N;
1846;c2dc8734-e165-4fa1-9a1a-f393516bd5a5;Dark Fire;south of Rich Gulch, near Lake Oroville;39.66492;-121.51772;11;100%;;Butte;2019-01-04 09:51:00;2018-07-10;CAL FIRE Butte Unit;;https://www.fire.ca.gov/incidents/2018/7/10/dark-fire/;N;
1847;01018620-8f10-4de0-a7e6-78cc9a77cc9a;Curie Fire;Curie Dr and San Ignacio Ave, southeast of San Jose;37.22545;-121.79189;70;100%;;Santa Clara;2019-01-04 09:50:00;2018-07-10;Unitied Command: CAL FIRE & San Jose City Fire Department;;https://www.fire.ca.gov/incidents/2018/7/10/curie-fire/;N;
1848;a125058d-abfe-4593-bd53-503ceea3f4f0;Hale Fire;at Hale Ave and Monterey St. in Morgan Hill ;37.163594;-121.702547;51;100%;;Santa Clara;2019-01-04 09:51:00;2018-07-10;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/7/10/hale-fire/;N;
1849;20495cc8-cb22-4fd1-9bc3-0b9c654d12a0;Kelley Fire;off Hwy 299 E & County Rd 74, west of Devils Garden Conservation Camp;41.50105;-120.61108;52;100%;;Modoc;2019-01-04 09:46:00;2018-07-14;US Forest Service - Modoc National Forest;;https://www.fire.ca.gov/incidents/2018/7/14/kelley-fire/;N;
1850;68957772-711e-4874-99f2-2b9267dbe725;Panoche Fire;off Panoche Road, 2 miles north of CAL FIRE Antelope Station, southeast of Hollister;36.65351;-121.0454;278;100%;;San Benito;2019-01-04 09:49:00;2018-07-11;CAL FIRE San Benito-Monterey;;https://www.fire.ca.gov/incidents/2018/7/11/panoche-fire/;N;
1851;09395db0-1c76-43c3-a3db-d18081b31a35;Georges Fire;off Hogback and Whitney Portal Road, Alabama Hills;36.6734;-118.21881;2,883;100%;;Inyo;2019-01-04 09:54:00;2018-07-08;Inyo National Forest Service ;;https://www.fire.ca.gov/incidents/2018/7/8/georges-fire/;N;
1852;9636bdf4-8754-4745-80c8-90a5fcd90ec2;Vista Fire;off Hwy 299 E and Deschutes Rd, Bella Vista;40.62693;-122.23449;31;100%;;Shasta;2019-01-04 09:53:00;2018-07-08;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2018/7/8/vista-fire/;N;
1853;7e24911d-5dc9-4449-ba08-f718c094ac9e;Bruce Fire;off Bruce Lane and Joseph Lane, east of San Ramon;37.79718;-121.85311;56;100%;;Contra Costa;2019-01-04 09:53:00;2018-07-08;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/7/8/bruce-fire/;N;
1854;d0e1cdc0-9dea-467a-8ae8-040e0f94178d;Grant Fire;off I580 and Grantline Rd, Altamont Area;37.75646;-121.60646;640;100%;;Alameda;2019-01-04 09:53:00;2018-07-08;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/7/8/grant-fire/;N;
1855;a9386b8b-8d40-44ea-ab84-1593ced5f9fb;James Loop Fire;Jacks Valley Rd and James Canyon Loop, 7 miles northwest of Minden Nevada ;39.05391;-119.82242;280;100%;;;2019-01-04 09:53:00;2018-07-09;East Fork Fire and Paramedic District / Bureau of Land Management;;https://www.fire.ca.gov/incidents/2018/7/9/james-loop-fire/;N;
1856;1a4aeaa6-7f90-420f-ad6b-6942658a7fee;Box Fire;off Interstate 15 and Kenwood Ave, north of San Bernardino;34.22526;-117.40967;100;100%;;San Bernardino;2019-01-04 09:55:00;2018-07-06;San Bernardino National Forest ;;https://www.fire.ca.gov/incidents/2018/7/6/box-fire/;N;
1857;dc55524d-c29f-4990-8f73-2974348c7fc7;Cornerstone Fire;Cornerstone Court, Yosemite Lakes;37.19817;-119.80414;11;100%;;Madera;2019-01-04 09:52:00;2018-07-09;CAL FIRE Madera-Mariposa-Merced ;;https://www.fire.ca.gov/incidents/2018/7/9/cornerstone-fire/;N;
1858;78eabcbb-32b9-4438-ab84-8eb65c044db7;Spring 2 Fire;Pawnee Dr. and New Long Valley Dr., northeast of Clearlake ;39.06715;-122.59789;80;100%;;Lake;2019-10-25 09:44:45;2018-07-09;CAL FIRE Sonoma-Lake-Napa Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/7/9/spring-2-fire/;N;
1859;3b576efa-90b7-4b87-983d-b38630e10576;Dale Fire;off Hwy 36 and Manton Rd, 10 miles NE of Red Bluff ;40.33682;-121.93908;856;100%;;Tehama;2019-01-04 09:52:00;2018-07-09;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2018/7/9/dale-fire/;N;
1860;a0b16523-d6f9-4a21-809d-4f2bdbc2bea7;Idria Fire;Panoche Rd and New Idria Rd, west of San Joaquin;36.59036;-120.82355;116;100%;;San Benito;2019-01-04 09:49:00;2018-07-12;CAL FIRE San Benito-Monterey;;https://www.fire.ca.gov/incidents/2018/7/12/idria-fire/;N;
1861;b89ae0bb-4b8b-47f6-b7c6-5e689a265288;3-2 Fire;off Homestead Ranch Road, southeast of Doyle ;39.99309;-120.02137;14;100%;;Lassen;2019-01-04 09:45:00;2018-07-14;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2018/7/14/3-2-fire/;N;
1862;052acbfd-0552-47ac-8be7-6f79b4aecf0e;Steamboat Fire;Shasta Valley Wildlife Area, 4 miles south east of Montague ;41.70877;-122.47293;224;100%;;Siskiyou;2019-01-04 09:44:00;2018-07-15;CAL FIRE Siskiyou Unit;;https://www.fire.ca.gov/incidents/2018/7/15/steamboat-fire/;N;
1863;8d7302b1-605f-404d-9641-a890720e8657;3-10 Fire;Hwy 299 E and Little Valley Rd, Dixie Valley Peak, 16 miles east of Fall River Mills;40.95234;-121.21597;56;100%;;Lassen;2019-01-04 09:44:00;2018-07-15;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2018/7/15/3-10-fire/;N;
1864;8c94a8f0-1d63-4ea7-88af-52fee196a9a6;Johnson Fire;Highway 169 in Pecwan;41.34453;-123.85404;16;100%;;Humboldt;2019-01-04 09:43:00;2018-07-15;CAL FIRE Humboldt-Del Norte Unit;;https://www.fire.ca.gov/incidents/2018/7/15/johnson-fire/;N;
1865;9ba60ba1-127f-4558-9de8-60da7f2dac80;Garner Complex;west of Hwy 199, 4 mi northwest of Cave Junction, OR;0.0;0.0;29,016;100%;;;2019-01-04 09:42:00;2018-07-16;Oregon Department of Forestry;;https://www.fire.ca.gov/incidents/2018/7/16/garner-complex/;N;
1866;f141dba0-ae4b-4972-b926-81d1595d0917;3-18 Fire;Punkin Center Road and Juniper Road, 6 miles southwest of the Community of Bieber;41.08583;-121.05722;32;100%;;Lassen;2019-01-04 09:42:00;2018-07-15;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2018/7/15/3-18-fire/;N;
1867;62b14189-aea8-4dcb-8702-a1dfc11abda7;3-16 Fire;near Little Valley;40.94666;-121.27049;89;100%;;Lassen;2019-01-04 09:42:00;2018-07-15;CAL FIRE Lassen-Modoc Unit;;https://www.fire.ca.gov/incidents/2018/7/15/3-16-fire/;N;
1868;02ebd2cc-c4da-4508-92f6-30446d041ae9;Tuscan Fire;Hwy 36 E and Tuscan Lookout Road, 7 miles NE of Red Bluff near Hog Lake;40.27754;-122.11375;50;100%;;Tehama;2019-01-04 09:43:00;2018-07-15;CAL FIRE Tehama-Glenn Unit;;https://www.fire.ca.gov/incidents/2018/7/15/tuscan-fire/;N;
1869;d3ead5e1-12bb-4d27-8c1d-c723c0747265;Mill Creek 1 Fire;Hwy 96 & Mill Creek Road, northeast of the Town of Hoopa;41.07944;-123.688056;3,674;100%;;Humboldt;2019-01-04 09:17:00;2018-08-16;Hoopa Valley Tribe ;;https://www.fire.ca.gov/incidents/2018/8/16/mill-creek-1-fire/;N;
1870;0194a44a-0c12-4e47-a053-f3b9b2382858;Camp Fire;off Gage Irving Road, South Lake Nacimiento;35.70086;-120.97339;14;100%;;San Luis Obispo;2019-01-04 09:41:00;2018-07-17;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2018/7/17/camp-fire/;N;
1871;1dad019f-12c1-47a0-a20c-2408d942f1c4;Border Fire;north of the Meixcan border and east of the Otay port of entry;32.557566;-116.8663;28;100%;;San Diego;2019-01-04 09:41:00;2018-07-17;CAL FIRE San Diego County Fire Authority;;https://www.fire.ca.gov/incidents/2018/7/17/border-fire/;N;
1872;14207c18-f9a3-4a69-9f3a-d778d2f6960f;Lott Fire;off Lott Rd and Bunny Ln, 15 miles north of Weed ;41.632373;-122.37985;10;100%;;Siskiyou;2019-01-04 09:40:00;2018-07-17;CAL FIRE Siskiyou Unit;;https://www.fire.ca.gov/incidents/2018/7/17/lott-fire/;N;
1873;756cceab-80e1-47af-8c85-9e650352b48e;Cruces Fire;off Highway 1 and Highway 101, North of Gaviota;34.54305556;-120.31805556;77;100%;;Santa Barbara;2019-01-04 09:40:00;2018-07-18;Santa Barbara County Fire;;https://www.fire.ca.gov/incidents/2018/7/18/cruces-fire/;N;
1874;e51ff5f0-09d5-42f3-8bed-c1c6eb85d245;Eighty Eight Fire;off County Road 88 and County Road 29, north of Winters;38.59694444;-121.99388889;822;100%;;Yolo;2019-01-04 09:40:00;2018-07-18;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2018/7/18/eighty-eight-fire/;N;
1875;d56aeb11-09a3-4854-b422-9a1e41f18a51;Simmons Fire;Off Highway 162 & Simmons Rd, Lake Oroville;39.57202;-121.43131;43;100%;;Butte;2019-01-04 09:40:00;2018-07-19;CAL FIRE Butte Unit;;https://www.fire.ca.gov/incidents/2018/7/19/simmons-fire/;N;
1876;e4c8aa24-e396-46d1-ae6e-bc9c7889967a;Ben Fire;Ben Hur Rd & Preston Rd, south of Ben Hur;37.28365;-119.97546;40;100%;;Mariposa;2019-01-04 09:39:00;2018-07-19;CAL FIRE Madera-Mariposa-Merced Unit;;https://www.fire.ca.gov/incidents/2018/7/19/ben-fire/;N;
1877;05fb81ea-7e85-4d0d-9587-64c907a45561;Cinnamon Fire;Old Julian Way & Cinnamon Rock Rd, east of Ramona;33.04898;-116.78928;13;100%;;San Diego;2019-01-04 09:39:00;2018-07-20;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2018/7/20/cinnamon-fire/;N;
1878;022bee6b-1559-4792-a2d2-014d3adfecad;Skyline Fire;off Skyline Drive and Burrero Way, in an unincorporated county area west of Corona Cit;33.836101;-117.607577;282;100%;;Riverside;2019-01-04 09:39:00;2018-07-19;Unified Command: CAL FIRE/Riverside County Fire Department and Corona City Fire ;;https://www.fire.ca.gov/incidents/2018/7/19/skyline-fire/;N;
1879;9626db35-9c2a-4431-8c91-00e0bba794fa;Highland Fire;Highland Ridge Rd & Trinity Mt Rd, French Gulch;40.741186;-122.649626;63;100%;;Shasta;2019-01-04 09:38:00;2018-07-20;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2018/7/20/highland-fire/;N;
1880;389e3075-51b9-45a8-ab9a-a75b03225c8d;Windmill Fire;Highway 246, west of Buellton;34.62412;-120.22298;110;100%;;Santa Barbara;2019-01-04 09:38:00;2018-07-20;Santa Barbara County Fire;;https://www.fire.ca.gov/incidents/2018/7/20/windmill-fire/;N;
1881;d7745759-07bd-40a7-a66c-003b174851b2;Carder Fire;Adobe Creek Rd & Peterson Ln, Kelseyville;38.91152;-122.86854;50;100%;;Lake;2019-10-25 09:45:58;2018-07-21;CAL FIRE Lake-Napa Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/7/21/carder-fire/;N;
1882;5b5274df-2cb7-402e-b002-778cce00ac1d;Rock Fire;off Chimney Rock Rd and Gage Irving Rd, south of Lake Nacimiento (San Luis Obispo County);35.68539;-120.95157;30;100%;;San Luis Obispo;2019-01-04 09:38:00;2018-07-21;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2018/7/21/rock-fire/;N;
1883;a710f41c-aa03-41e1-813f-a98812aea01b;Mustang Fire;Paso Robles Rd & Adelaida Rd, west of Paso Robles;35.64917;-120.71907;37;100%;;San Luis Obispo;2019-01-04 09:38:00;2018-07-21;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2018/7/21/mustang-fire/;N;
1884;0dd9bca6-35b9-4a75-8f3b-a5e57e1b90e7;Country Fire;County Club Rd & N Park Victoria Rd in Milpitas ;37.449425;-121.88807;320;100%;;Santa Clara;2019-01-04 09:37:00;2018-07-22;Unified Command: CAL FIRE Santa Clara Unit and Milpitas Fire Department;;https://www.fire.ca.gov/incidents/2018/7/22/country-fire/;N;
1885;fb7f7795-ede7-40cc-acf6-3ee6e761d0a9;Heart Fire;Hwy 101 at mile marker 38, west of Redwood Valley (Mendocino County) ;39.279833;-123.258319;67;100%;;Mendocino;2019-01-04 09:37:00;2018-07-21;CAL FIRE Mendocino Unit;;https://www.fire.ca.gov/incidents/2018/7/21/heart-fire/;N;
1886;f6693336-817b-4424-8aea-1c966fae5e23;Horse Creek Fire;Mineral King Rd, Ash Mountain area;36.42638;-118.70443;34;100%;;Tulare;2019-01-04 09:39:00;2018-07-19;Sequoia Kings National Park;;https://www.fire.ca.gov/incidents/2018/7/19/horse-creek-fire/;N;
1887;240b1f55-0f4e-448d-a4ce-3ecfec7a6c9d;Carr Fire;Hwy 299 and Carr Powerhouse Rd, Whiskeytown;40.65428;-122.62357;229,651;100%;;Shasta, Trinity;2021-01-14 15:33:37;2018-07-23;Unified Command: CAL FIRE Shasta-Trinity Unit, US Forest Service and NPS Whiskeytown National Recreation Area;Wildfire;https://www.fire.ca.gov/incidents/2018/7/23/carr-fire/;N;
1888;6e0b516c-9da1-4ff7-a0ce-3251b2cbabb9;Pico Fire;off West Pico Canyon Rd and Potrero Canyon Rd, Stevenson Ranch area;34.38039;-118.60441;128;100%;;Los Angeles;2019-01-04 09:37:00;2018-07-23;Los Angeles County Fire Department ;;https://www.fire.ca.gov/incidents/2018/7/23/pico-fire/;N;
1889;e18c9556-706f-4bb7-b908-e7b44293923d;Martinez Fire;Off Martinez Road & Avenue 66, Thermal;33.56921;-116.154398;40;100%;;Riverside;2019-01-04 09:36:00;2018-07-23;CAL FIRE Riverside County Fire;;https://www.fire.ca.gov/incidents/2018/7/23/martinez-fire/;N;
