251,1/24/2021,24,0.04, ,0.18, ,201, ,8.2, ,53.8, ,37.8, ,46.1, ,98, ,54, ,78, ,39.5, ,2.6, ,62.1, ,51.6, 
251,1/25/2021,25,0.05, ,0.78, ,206, ,6.9, ,51.8, ,36.7, ,42.9,Y,93, ,43, ,73,Y,35.0,Y,5.0, ,119.9, ,51.0, 
251,1/26/2021,26,0.07, ,0, ,312, ,5.3, ,53.1, ,31.0,Y,41.9,Y,85, ,37, ,59,Y,28.7,Y,2.5, ,60.2, ,49.8, 
251,1/27/2021,27,0.06, ,0, ,254, ,6.3, ,58.5, ,37.8, ,46.5, ,80, ,33, ,58, ,32.6, ,2.6, ,63.5, ,49.8, 
251,1/28/2021,28,0.10, ,0.08, ,299, ,6.7, ,65.8, ,38.3, ,51.4, ,82, ,28, ,52, ,34.3, ,4.4, ,104.5, ,50.1, 
251,1/29/2021,29,0.01, ,1.15, ,102, ,8.6, ,50.2, ,37.8, ,44.5, ,95, ,76, ,86, ,40.7, ,3.8, ,90.4, ,49.2, 
251,1/30/2021,30,0.08, ,0.00, ,322, ,7.5, ,61.2, ,33.4,Y,46.7, ,98, ,41, ,69, ,37.2, ,2.3, ,55.1, ,48.7, 
251,1/31/2021,31,0.08, ,0, ,267, ,7.0, ,68.2, ,38.2, ,53.3, ,85, ,21, ,51, ,35.4, ,2.1, ,51.4, ,49.5, 
251,2/1/2021,32,0.03, ,0, ,99, ,8.9, ,65.8, ,50.5, ,57.4, ,74, ,34, ,56, ,41.6, ,2.2, ,53.1, ,51.0, 
251,2/2/2021,33,0.09, ,0, ,294, ,10.6, ,75.3, ,51.3, ,60.9, ,77, ,34, ,58, ,46.0, ,2.6, ,63.0, ,52.5, 
251,2/3/2021,34,0.09, ,0, ,315, ,10.0, ,69.7, ,44.6, ,56.2, ,89, ,36, ,65, ,44.5, ,2.7, ,65.7, ,53.3, 
251,2/4/2021,35,0.09, ,0, ,347, ,7.4, ,69.8, ,40.0, ,53.2, ,89, ,24, ,54, ,36.9, ,2.3, ,56.3, ,53.1, 
251,2/5/2021,36,0.11, ,0, ,354, ,6.8, ,72.2, ,39.6, ,54.7, ,71, ,23, ,46, ,34.6, ,3.0, ,72.6, ,52.6, 
251,2/6/2021,37,0.11, ,0, ,365, ,6.1, ,80.3, ,41.3, ,58.6, ,74, ,13, ,36, ,32.0, ,2.6, ,63.2, ,52.7, 
251,2/7/2021,38,0.11, ,0, ,362, ,6.5, ,75.5, ,42.5, ,57.0, ,64, ,18, ,41, ,33.4, ,2.8, ,68.2, ,53.0, 
251,2/8/2021,39,0.11, ,0, ,363, ,7.5, ,70.5, ,41.1, ,54.6, ,84, ,24, ,51, ,37.0, ,3.0, ,72.4, ,52.8, 
251,2/9/2021,40,0.03, ,0, ,172, ,9.8, ,59.3, ,43.3, ,50.5, ,93, ,58, ,78, ,44.0, ,2.5, ,59.3, ,52.9, 
251,2/10/2021,41,0.07, ,0, ,263, ,10.3, ,62.3, ,45.7, ,53.0, ,89, ,56, ,75, ,45.2, ,2.9, ,70.2, ,53.5, 
251,2/11/2021,42,0.10, ,0, ,344, ,9.8, ,71.3, ,40.5, ,54.9, ,90, ,34, ,67, ,44.1, ,3.0, ,72.6, ,53.5, 
251,2/12/2021,43,0.10, ,0.37, ,315, ,10.1, ,66.9, ,44.9, ,54.4, ,100, ,38, ,70, ,44.8, ,4.6, ,110.4, ,54.2, 
251,2/13/2021,44,0.06, ,0, ,233, ,9.4, ,58.8, ,43.4, ,50.5, ,88, ,61, ,75, ,43.0, ,3.4, ,81.6, ,53.6, 
251,2/14/2021,45,0.14, ,0, ,340, ,5.6, ,65.3, ,43.5, ,54.6, ,85, ,21, ,39, ,29.9, ,7.3, ,175.0, ,53.2, 
251,2/15/2021,46,0.06, ,0, ,227, ,8.0, ,60.0, ,41.5, ,50.2, ,77, ,48, ,65, ,38.8, ,2.4, ,57.1, ,52.5, 
251,2/16/2021,47,0.09, ,0, ,314, ,9.4, ,62.2, ,42.4, ,53.0, ,90, ,49, ,68, ,42.8, ,3.2, ,77.5, ,53.4, 
251,2/17/2021,48,0.15, ,0, ,403, ,5.1, ,63.6, ,37.0, ,51.1, ,81, ,19, ,40, ,27.6, ,6.5, ,155.2, ,53.0, 
251,2/18/2021,49,0.13, ,0, ,410, ,3.3, ,66.7, ,38.3, ,53.1, ,45, ,13, ,24, ,17.4, ,3.5, ,84.0, ,52.1, 
251,2/19/2021,50,0.12, ,0, ,399, ,4.9, ,73.1, ,38.7, ,54.7, ,57, ,16, ,33, ,26.5, ,2.4, ,57.1, ,52.3, 
251,2/20/2021,51,0.16, ,0, ,410, ,5.2, ,66.4, ,40.6, ,53.5, ,69, ,15, ,37, ,28.2, ,6.8, ,164.0, ,52.5, 
251,2/21/2021,52,0.15, ,0, ,421, ,4.0, ,70.1, ,39.9, ,56.3, ,46, ,14, ,26, ,21.7, ,4.3, ,103.7, ,52.3, 
251,2/22/2021,53,0.15, ,0, ,429, ,4.4, ,77.3, ,40.3, ,58.2, ,49, ,12, ,26, ,23.9, ,3.3, ,78.7, ,52.6, 
251,2/23/2021,54,0.15, ,0, ,426, ,5.4, ,81.0, ,42.4, ,60.9, ,53, ,15, ,29, ,28.8, ,3.2, ,76.8, ,53.2, 
251,2/24/2021,55,0.15, ,0, ,424, ,6.1, ,76.7, ,44.4, ,60.0, ,59, ,19, ,34, ,31.8, ,3.5, ,85.2, ,53.9, 
251,2/25/2021,56,0.18, ,0, ,437, ,2.5,Y,68.9, ,42.5, ,57.3, ,32, ,8, ,15,Y,10.8,Y,6.1, ,145.3, ,54.0, 
251,2/26/2021,57,0.15, ,0, ,444, ,3.6, ,75.7, ,37.2, ,56.1, ,44, ,9, ,23, ,19.1, ,3.2, ,77.4, ,53.2, 
251,2/27/2021,58,0.17, ,0, ,433, ,4.7, ,71.0, ,38.2, ,54.9, ,63, ,17, ,32, ,25.7, ,5.7, ,137.0, ,53.0, 
251,2/28/2021,59,0.16, ,0, ,440, ,3.1, ,67.3, ,40.6, ,53.2, ,45, ,10, ,22, ,15.6, ,4.3, ,103.0, ,52.8, 
251,3/1/2021,60,0.15, ,0, ,454, ,3.0, ,72.2, ,36.9, ,53.7, ,46, ,9, ,21, ,15.0, ,3.4, ,81.3, ,52.4, 
251,3/2/2021,61,0.17, ,0, ,456, ,3.4, ,76.7, ,38.3, ,57.0, ,45, ,9, ,21, ,17.9, ,3.7, ,88.8, ,52.6, 
251,3/3/2021,62,0.06, ,0.03, ,189, ,6.3, ,60.4, ,37.5, ,48.2, ,86, ,22, ,55, ,32.7, ,3.9, ,94.2, ,52.1, 
251,3/4/2021,63,0.13, ,0, ,444, ,8.5, ,67.5, ,39.3, ,52.9, ,89, ,38, ,62, ,40.2, ,3.0, ,71.9, ,52.4, 
251,3/5/2021,64,0.16, ,0, ,467, ,6.4, ,81.6, ,42.1, ,60.4, ,74, ,13, ,36, ,33.0, ,3.4, ,82.1, ,53.5, 
251,3/6/2021,65,0.15, ,0, ,465, ,7.4, ,71.6, ,43.8, ,56.7, ,77, ,21, ,47, ,36.7, ,3.8, ,90.9, ,54.3, 
251,3/7/2021,66,0.10, ,0, ,336, ,9.5, ,65.4, ,43.0, ,54.3, ,83, ,46, ,66, ,43.2, ,3.4, ,81.6, ,54.7, 
251,3/8/2021,67,0.09, ,0, ,271, ,9.4, ,64.5, ,46.0, ,55.8, ,85, ,44, ,62, ,42.9, ,4.0, ,96.5, ,55.5, 
251,3/9/2021,68,0.12, ,0, ,398, ,7.6, ,62.7, ,39.4, ,50.8, ,83, ,34, ,60, ,37.4, ,5.1, ,121.8, ,54.9, 
251,3/10/2021,69,0.06, ,0.57, ,239, ,8.3, ,55.7, ,41.5, ,47.1, ,94, ,50, ,75, ,39.8, ,5.1, ,122.2, ,54.4, 
251,3/11/2021,70,0.08, ,0.67, ,300, ,7.7, ,56.0, ,38.7, ,44.9,Y,94, ,46, ,76,Y,37.7,Y,4.0, ,95.7, ,53.4, 
251,3/12/2021,71,0.07, ,0.05, ,299, ,7.4, ,54.8, ,34.6,Y,44.0,Y,96, ,48, ,75,Y,36.7,Y,3.2, ,77.2, ,52.3, 
251,3/13/2021,72,0.12, ,0.02, ,431, ,8.7, ,60.4, ,37.5, ,50.1, ,95, ,46, ,70, ,40.8, ,3.6, ,85.9, ,53.2, 
251,3/14/2021,73,0.04, ,0, ,170, ,9.3, ,58.0, ,48.1, ,52.1, ,87, ,56, ,70, ,42.6, ,3.2, ,77.3, ,54.4, 
251,3/15/2021,74,0.03, ,0.25, ,133, ,9.3, ,52.9, ,41.5, ,47.3, ,94, ,58, ,84, ,42.8, ,4.3, ,103.2, ,54.5, 
251,3/16/2021,75,0.12, ,0, ,478, ,7.0, ,59.1, ,34.4,Y,46.6, ,92, ,41, ,65, ,35.4, ,3.1, ,75.6, ,53.6, 
251,3/17/2021,76,0.14, ,0, ,481, ,7.9, ,70.3, ,35.8,Y,52.8, ,91, ,31, ,58, ,38.4, ,2.6, ,63.4, ,53.9, 
251,3/18/2021,77,0.16, ,0, ,488, ,9.0, ,71.9, ,42.0, ,56.7, ,89, ,28, ,57, ,41.8, ,3.3, ,79.4, ,54.9, 
251,3/19/2021,78,0.16, ,0, ,493, ,9.9, ,74.4, ,43.7, ,58.7, ,84, ,30, ,59, ,44.4, ,3.0, ,72.8, ,55.7, 
251,3/20/2021,79,0.10, ,0, ,333, ,11.3, ,66.8, ,50.0, ,57.4, ,94, ,40, ,71, ,47.9, ,3.5, ,83.9, ,56.6, 
251,3/21/2021,80,0.18, ,0, ,499, ,6.5, ,69.6, ,39.3, ,56.0, ,83, ,14, ,43, ,33.5, ,5.7, ,137.4, ,56.5, 
251,3/22/2021,81,0.16, ,0, ,504, ,7.1, ,69.1, ,39.6, ,55.1, ,69, ,24, ,48, ,35.8, ,4.0, ,96.8, ,55.9, 
251,3/23/2021,82,0.13, ,0.00, ,348, ,7.9, ,67.0, ,46.1, ,55.2, ,81, ,26, ,53, ,38.5, ,5.2, ,124.9, ,56.1, 
251,3/24/2021,83,0.24, ,0, ,535, ,3.9,Y,71.8, ,49.2, ,59.1, ,42, ,11, ,23,Y,20.9,Y,8.4,R,201.0,R,55.4, 
251,3/25/2021,84,0.09, ,0.05, ,273, ,8.0, ,61.6, ,45.8, ,51.9, ,86, ,46, ,61, ,38.8, ,5.3, ,127.8, ,55.0, 
251,3/26/2021,85,0.17, ,0.01, ,514, ,8.2, ,69.9, ,44.4, ,53.9, ,93, ,16, ,58, ,39.3, ,4.7, ,113.2, ,55.8, 
251,3/27/2021,86,0.19, ,0, ,550, ,6.3, ,79.0, ,39.2, ,60.0, ,81, ,12, ,36, ,32.8, ,3.3, ,78.4, ,56.5, 
251,3/28/2021,87,0.20, ,0, ,563, ,5.6, ,86.6, ,45.8, ,66.6, ,51, ,10, ,25, ,29.9, ,2.8, ,66.7, ,57.8, 
251,3/29/2021,88,0.22, ,0, ,561, ,6.7, ,83.0, ,48.7, ,65.7, ,58, ,15, ,31, ,34.2, ,3.8, ,92.3, ,58.9, 
251,3/30/2021,89,0.20, ,0, ,547, ,6.5, ,82.3, ,46.2, ,64.8, ,74, ,11, ,31, ,33.4, ,3.3, ,80.4, ,59.3, 
251,3/31/2021,90,0.22, ,0, ,573, ,3.5,Y,83.4, ,46.8, ,66.3, ,33, ,6, ,16,Y,18.7,Y,3.8, ,92.2, ,59.5, 
251,4/1/2021,91,0.16, ,0, ,367, ,4.4, ,85.8, ,49.6, ,67.3, ,36, ,7, ,19, ,23.9, ,3.2, ,77.2, ,59.5, 
251,4/2/2021,92,0.21, ,0, ,562, ,7.0, ,81.7, ,48.3, ,65.1, ,67, ,13, ,33, ,35.5, ,3.5, ,83.1, ,59.7, 
251,4/3/2021,93,0.21, ,0, ,571, ,8.2, ,84.8, ,47.8, ,65.6, ,75, ,11, ,38, ,39.3, ,3.6, ,87.6, ,60.9, 
251,4/4/2021,94,0.21, ,0, ,549, ,7.9, ,85.8, ,48.2, ,66.7, ,64, ,13, ,35, ,38.6, ,3.3, ,80.4, ,61.6, 
251,4/5/2021,95,0.20, ,0, ,558, ,10.0, ,79.4, ,48.3, ,63.2, ,80, ,25, ,51, ,44.6, ,4.3, ,103.7, ,62.2, 
251,4/6/2021,96,0.18, ,0, ,523, ,11.3, ,77.2, ,49.6, ,62.5, ,88, ,31, ,58, ,47.7, ,3.4, ,81.9, ,62.9, 
251,4/7/2021,97,0.20, ,0, ,534, ,10.4, ,84.5, ,50.1, ,66.4, ,80, ,20, ,47, ,45.6, ,3.6, ,87.5, ,63.6, 
251,4/8/2021,98,0.20, ,0.02, ,552, ,11.3, ,80.1, ,51.2, ,64.6, ,80, ,29, ,54, ,47.7, ,3.6, ,87.0, ,64.1, 
251,4/9/2021,99,0.21, ,0, ,560, ,10.7, ,83.2, ,48.8, ,65.6, ,84, ,24, ,50, ,46.4, ,3.6, ,86.8, ,63.7, 
251,4/10/2021,100,0.20, ,0, ,546, ,10.8, ,82.6, ,49.4, ,64.9, ,75, ,25, ,51, ,46.5, ,3.8, ,92.2, ,63.9, 
251,4/11/2021,101,0.16, ,0, ,452, ,11.1, ,79.3, ,50.1, ,63.6, ,83, ,33, ,55, ,47.4, ,3.7, ,87.7, ,63.8, 
251,4/12/2021,102,0.12, ,0, ,394, ,12.9, ,71.4, ,52.8, ,59.9, ,95, ,44, ,73, ,51.4, ,4.2, ,100.7, ,64.1, 
251,4/13/2021,103,0.04, ,0.01, ,169, ,12.9, ,63.3, ,53.6, ,56.4, ,100, ,68, ,83, ,51.4, ,3.8, ,91.5, ,63.5, 
251,4/14/2021,104,0.12, ,0.00, ,365, ,10.4, ,65.5, ,50.3, ,56.2, ,87, ,43, ,67, ,45.5, ,5.4, ,129.9, ,63.0, 
251,4/15/2021,105,0.18, ,0, ,547, ,9.8, ,71.1, ,48.5, ,57.1, ,83, ,34, ,61, ,44.0, ,4.8, ,116.0, ,63.1, 
251,4/16/2021,106,0.20, ,0.00, ,579, ,9.9, ,76.6, ,43.4, ,59.9, ,85, ,25, ,56, ,44.2, ,4.1, ,98.2, ,63.3, 
251,4/17/2021,107,0.19, ,0, ,535, ,10.6, ,81.1, ,47.3, ,62.8, ,86, ,21, ,54, ,46.0, ,3.4, ,81.8, ,63.6, 
251,4/18/2021,108,0.30, ,0, ,620, ,4.1,Y,82.4, ,50.3, ,68.4, ,62, ,5, ,17,Y,22.4,Y,7.2,Y,171.9,Y,63.3, 
251,4/19/2021,109,0.27, ,0, ,622, ,5.4, ,87.5, ,51.9, ,70.1, ,52, ,8, ,21, ,28.8, ,4.7, ,113.9, ,63.1, 
251,4/20/2021,110,0.23, ,0, ,612, ,8.5, ,81.7, ,50.1, ,64.8, ,82, ,17, ,41, ,40.4, ,4.9, ,118.1, ,63.5, 
251,4/21/2021,111,0.06, ,0, ,186, ,10.3, ,63.0, ,53.4, ,56.9, ,82, ,48, ,65, ,45.4, ,5.1, ,122.2, ,63.5, 
251,4/22/2021,112,0.03, ,0, ,121, ,11.6, ,61.4, ,52.8, ,56.0, ,85, ,61, ,76, ,48.5, ,4.5, ,106.9, ,62.3, 
251,4/23/2021,113,0.10, ,0, ,330, ,11.7, ,67.5, ,52.9, ,57.9, ,89, ,50, ,71, ,48.7, ,4.7, ,113.6, ,62.0, 
251,4/24/2021,114,0.18, ,0, ,550, ,11.7, ,70.2, ,51.8, ,59.5, ,87, ,46, ,68, ,48.7, ,4.7, ,112.5, ,62.8, 
251,4/25/2021,115,0.13, ,0, ,379, ,11.2, ,68.4, ,53.5, ,58.6, ,86, ,44, ,67, ,47.5, ,5.2, ,124.7, ,63.4, 
251,4/26/2021,116,0.08, ,0.00, ,253, ,9.6, ,64.1, ,50.3, ,55.2, ,81, ,46, ,65, ,43.6, ,5.1, ,123.3, ,63.0, 
251,4/27/2021,117,0.16, ,0, ,485, ,9.2, ,66.8, ,47.4, ,55.6, ,87, ,40, ,61, ,42.4, ,4.8, ,115.2, ,62.0, 
251,4/28/2021,118,0.31, ,0, ,645, ,6.0, ,87.0, ,43.9, ,66.4, ,84, ,6, ,27, ,31.6, ,7.6,Y,181.7,Y,62.1, 
251,4/29/2021,119,0.28, ,0, ,641, ,6.4, ,94.1, ,50.8, ,73.2, ,49, ,10, ,23, ,33.2, ,4.1, ,98.3, ,62.6, 
251,4/30/2021,120,0.29, ,0, ,649, ,7.0, ,95.1, ,56.4, ,76.5, ,49, ,10, ,22, ,35.4, ,4.1, ,98.3, ,64.2, 
251,5/1/2021,121,0.23, ,0, ,570, ,10.0, ,85.6, ,56.0, ,69.3, ,84, ,20, ,41, ,44.5, ,4.8, ,115.8, ,65.1, 
251,5/2/2021,122,0.09, ,0, ,293, ,12.4, ,69.5, ,55.3, ,60.0, ,86, ,47, ,70, ,50.2, ,5.4, ,130.5, ,64.7, 
251,5/3/2021,123,0.27, ,0, ,644, ,9.9, ,88.7, ,53.9, ,68.3, ,88, ,10, ,42, ,44.4, ,5.6, ,135.1, ,64.9, 
251,5/4/2021,124,0.26, ,0, ,66, ,10.4, ,86.0, ,61.6, ,73.1, ,71, ,14, ,37, ,45.5, ,3.5, ,84.8, ,66.8, 
251,5/5/2021,125,0.27, ,0, ,655, ,10.5, ,91.7, ,55.8, ,73.6, ,74, ,16, ,37, ,45.8, ,4.4, ,106.8, ,66.4, 
251,5/6/2021,126,0.23, ,0, ,594, ,13.8, ,83.5, ,58.6, ,70.4, ,87, ,33, ,54, ,53.1, ,7.2,Y,174.0,Y,67.5, 
251,5/7/2021,127,0.21, ,0.00,H,609, ,13.4, ,78.6, ,57.0, ,64.8, ,89, ,36, ,64, ,52.3, ,5.1, ,122.3, ,67.2, 
251,5/8/2021,128,0.21, ,0, ,614, ,13.3, ,77.5, ,56.5, ,65.2, ,87, ,39, ,63, ,52.1, ,4.9, ,117.1, ,67.4, 
251,5/9/2021,129,0.18, ,0.00, ,540, ,13.3, ,76.4, ,52.8, ,62.8, ,90, ,42, ,68, ,52.2, ,4.3, ,104.2, ,67.1, 
251,5/10/2021,130,0.09, ,0.01, ,320, ,14.1, ,72.9, ,55.2, ,62.0, ,98, ,50, ,74, ,53.7, ,3.5, ,84.9, ,67.2, 
251,5/11/2021,131,0.21, ,0, ,624, ,13.6, ,82.9, ,50.6, ,64.6, ,91, ,34, ,66, ,52.8, ,3.9, ,93.4, ,66.6, 
251,5/12/2021,132,0.24, ,0, ,658, ,14.4, ,86.1, ,54.3, ,68.3, ,90, ,35, ,61, ,54.3, ,4.7, ,112.9, ,67.9, 
251,5/13/2021,133,0.24, ,0, ,664, ,14.2, ,82.6, ,52.9, ,67.1, ,88, ,39, ,63, ,53.9, ,4.3, ,103.7, ,67.8, 
251,5/14/2021,134,0.19, ,0, ,558, ,13.6, ,80.4, ,54.7, ,64.1, ,95, ,31, ,66, ,52.7, ,4.6, ,109.7, ,67.6, 
251,5/15/2021,135,0.17, ,0.00, ,525, ,12.8, ,72.1, ,55.9, ,61.8, ,87, ,49, ,68, ,51.2, ,5.4, ,130.4, ,67.2, 
251,5/16/2021,136,0.06, ,0.00, ,223, ,12.4, ,63.9, ,52.9, ,58.1, ,93, ,61, ,75, ,50.3, ,5.0, ,119.7, ,66.3, 
251,5/17/2021,137,0.08, ,0, ,274, ,13.0, ,68.6, ,54.2, ,59.9, ,93, ,57, ,74, ,51.6, ,4.2, ,101.5, ,65.6, 
251,5/18/2021,138,0.20, ,0, ,577, ,13.9, ,79.1, ,57.3, ,65.7, ,85, ,40, ,65, ,53.4, ,4.4, ,106.6, ,66.1, 
251,5/19/2021,139,0.22, ,0, ,659, ,14.0, ,77.9, ,52.6, ,64.9, ,87, ,41, ,66, ,53.5, ,4.7, ,113.0, ,67.2, 
251,5/20/2021,140,0.16, ,0.00, ,498, ,13.3, ,71.2, ,56.6, ,62.1, ,93, ,46, ,70, ,52.2, ,5.5, ,133.1, ,67.0, 
251,5/21/2021,141,0.23, ,0, ,634, ,8.8, ,70.9, ,52.1, ,59.5, ,82, ,24, ,51, ,41.3, ,6.7,R,161.9,R,66.0, 
251,5/22/2021,142,0.22, ,0.00,H,679, ,9.6, ,70.1, ,50.1, ,58.4, ,74, ,33, ,58, ,43.5, ,5.3, ,126.1, ,65.8, 
251,5/23/2021,143,0.24, ,0, ,702, ,9.0, ,77.0, ,46.0,Y,62.7, ,78, ,23, ,46, ,41.7, ,4.2, ,100.5, ,65.9, 
251,5/24/2021,144,0.29, ,0, ,715, ,7.8,Y,91.1, ,50.7, ,72.6, ,65, ,14, ,28,Y,38.0,Y,4.3, ,103.1, ,66.9, 
251,5/25/2021,145,0.29, ,0, ,711, ,8.4, ,90.4, ,56.4, ,75.1, ,54, ,16, ,28, ,40.1, ,4.4, ,105.4, ,67.6, 
251,5/26/2021,146,0.27, ,0, ,712, ,11.7, ,86.4, ,58.4, ,72.3, ,76, ,23, ,43, ,48.7, ,4.8, ,116.3, ,69.0, 
251,5/27/2021,147,0.23, ,0, ,656, ,12.4, ,81.0, ,53.6, ,66.0, ,89, ,28, ,57, ,50.2, ,4.4, ,105.9, ,68.7, 
251,5/28/2021,148,0.25, ,0, ,700, ,12.6, ,83.0, ,52.9, ,67.6, ,80, ,30, ,55, ,50.8, ,4.6, ,109.8, ,68.6, 
251,5/29/2021,149,0.22, ,0, ,635, ,13.8, ,79.8, ,55.3, ,65.0, ,90, ,39, ,66, ,53.2, ,4.9, ,116.6, ,68.8, 
251,5/30/2021,150,0.21, ,0.00, ,608, ,14.5, ,81.5, ,57.6, ,66.8, ,87, ,41, ,65, ,54.4, ,4.8, ,115.9, ,69.1, 
251,5/31/2021,151,0.24, ,0, ,666, ,14.9, ,88.5, ,54.8, ,69.7, ,91, ,34, ,60, ,55.2, ,4.1, ,97.5, ,69.9, 
251,6/1/2021,152,0.26, ,0, ,679, ,14.8, ,95.3, ,56.0, ,73.6, ,90, ,21, ,52, ,55.0, ,4.2, ,100.5, ,70.2, 
251,6/2/2021,153,0.27, ,0, ,691, ,14.7, ,92.9, ,59.5, ,75.0, ,81, ,27, ,50, ,55.0, ,4.4, ,106.5, ,70.9, 
251,6/3/2021,154,0.27, ,0, ,692, ,15.3, ,93.9, ,57.8, ,73.4, ,91, ,28, ,54, ,56.0, ,5.0, ,119.2, ,70.9, 
251,6/4/2021,155,0.27, ,0, ,700, ,14.4, ,90.3, ,57.8, ,73.5, ,86, ,27, ,51, ,54.3, ,4.6, ,110.3, ,70.6, 
251,6/5/2021,156,0.26, ,0, ,668, ,12.3, ,87.1, ,57.8, ,71.0, ,85, ,19, ,48, ,50.1, ,4.5, ,107.3, ,70.8, 
251,6/6/2021,157,0.24, ,0, ,698, ,13.3, ,81.7, ,56.7, ,66.2, ,90, ,32, ,61, ,52.2, ,5.3, ,126.6, ,70.0, 
251,6/7/2021,158,0.15, ,0, ,489, ,13.3, ,73.1, ,54.8, ,62.1, ,85, ,49, ,70, ,52.2, ,5.0, ,120.9, ,70.0, 
251,6/8/2021,159,0.20, ,0, ,603, ,12.4, ,78.0, ,56.0, ,64.8, ,85, ,37, ,59, ,50.2, ,5.0, ,119.8, ,69.2, 
251,6/9/2021,160,0.25, ,0, ,689, ,11.1, ,82.3, ,52.4, ,66.5, ,78, ,29, ,50, ,47.2, ,4.8, ,116.2, ,69.7, 
251,6/10/2021,161,0.25, ,0, ,725, ,8.6,Y,81.4, ,48.8,Y,65.3, ,66, ,23, ,40,Y,40.5,Y,4.0, ,96.3, ,68.6, 
251,6/11/2021,162,0.27, ,0.00, ,734, ,8.8,Y,88.0, ,52.2, ,71.0, ,62, ,18, ,34,Y,41.3,Y,3.8, ,90.2, ,68.6, 
251,6/12/2021,163,0.29,R,0, ,734, ,10.1, ,94.1, ,55.9, ,75.1, ,65, ,15, ,34, ,44.7, ,4.1, ,98.8, ,69.3, 
