2,4/7/2021,97,0.21, ,0, ,542, ,8.9, ,79.0, ,48.8, ,63.3, ,72, ,24, ,45, ,41.4, ,7.0, ,168.2, ,61.0, 
2,4/8/2021,98,0.23, ,0, ,610, ,7.4, ,77.8, ,43.4, ,60.6, ,75, ,22, ,41, ,36.9, ,8.1, ,194.4, ,61.0, 
2,4/9/2021,99,0.22, ,0, ,612, ,7.2, ,80.1, ,41.4, ,61.6, ,67, ,22, ,39, ,36.2, ,5.2, ,125.7, ,60.7, 
2,4/10/2021,100,0.22, ,0, ,610, ,8.0, ,77.1, ,44.3, ,60.5, ,72, ,26, ,45, ,38.9, ,7.4, ,178.6, ,61.0, 
2,4/11/2021,101,0.22, ,0, ,573, ,7.8, ,81.8, ,43.4, ,62.7, ,75, ,24, ,40, ,38.3, ,5.6, ,133.7, ,61.0, 
2,4/12/2021,102,0.23, ,0, ,600, ,7.8, ,83.2, ,45.8, ,64.7, ,65, ,20, ,37, ,38.1, ,5.2, ,125.3, ,61.2, 
2,4/13/2021,103,0.27, ,0, ,625, ,6.2, ,80.2, ,46.2, ,62.7, ,64, ,12, ,32, ,32.4, ,7.3, ,175.6, ,61.4, 
2,4/14/2021,104,0.20, ,0, ,619, ,6.8, ,71.4, ,40.7, ,56.0, ,77, ,25, ,44, ,34.5, ,5.1, ,123.6, ,60.8, 
2,4/15/2021,105,0.23, ,0, ,628, ,6.1, ,76.8, ,41.4, ,60.1, ,65, ,18, ,34, ,32.0, ,5.0, ,120.6, ,60.8, 
2,4/16/2021,106,0.26, ,0, ,630, ,6.5, ,79.5, ,44.9, ,63.1, ,56, ,19, ,33, ,33.5, ,7.3, ,174.5, ,61.0, 
2,4/17/2021,107,0.25, ,0, ,628, ,7.3, ,81.7, ,44.9, ,63.6, ,66, ,17, ,36, ,36.3, ,5.5, ,131.4, ,61.4, 
2,4/18/2021,108,0.27, ,0, ,643, ,6.1, ,86.8, ,45.1, ,67.1, ,65, ,12, ,27, ,31.8, ,5.7, ,136.1, ,61.7, 
2,4/19/2021,109,0.26, ,0, ,646, ,6.2, ,89.6, ,46.7, ,69.9, ,53, ,12, ,25, ,32.2, ,5.1, ,122.5, ,62.2, 
2,4/20/2021,110,0.24, ,0, ,604, ,7.2, ,83.7, ,45.4, ,65.2, ,56, ,19, ,34, ,36.2, ,6.0, ,143.8, ,62.7, 
2,4/21/2021,111,0.22, ,0, ,619, ,8.9, ,77.0, ,45.2, ,61.3, ,69, ,31, ,48, ,41.6, ,4.5, ,107.9, ,62.8, 
2,4/22/2021,112,0.24, ,0, ,638, ,8.8, ,82.3, ,45.0, ,64.1, ,76, ,23, ,43, ,41.3, ,6.1, ,145.8, ,63.0, 
2,4/23/2021,113,0.22, ,0, ,645, ,9.0, ,79.8, ,43.5, ,62.1, ,81, ,22, ,47, ,41.7, ,5.5, ,132.9, ,63.4, 
2,4/24/2021,114,0.23, ,0, ,604, ,7.7, ,75.7, ,48.2, ,62.5, ,68, ,21, ,40, ,37.9, ,7.3, ,174.8, ,63.8, 
2,4/25/2021,115,0.09, ,0.06, ,265, ,10.3, ,64.6, ,52.4, ,57.5, ,92, ,44, ,63, ,45.2, ,6.1, ,146.9, ,63.3, 
2,4/26/2021,116,0.21, ,0.08, ,607, ,8.8, ,68.0, ,48.7, ,57.0, ,94, ,26, ,55, ,41.2, ,7.8, ,187.2, ,63.2, 
2,4/27/2021,117,0.24, ,0, ,663, ,7.5, ,75.1, ,40.5, ,58.9, ,79, ,22, ,44, ,37.2, ,6.5, ,156.9, ,62.9, 
2,4/28/2021,118,0.25, ,0, ,678, ,7.3, ,83.1, ,41.8, ,63.8, ,76, ,16, ,36, ,36.5, ,5.2, ,125.2, ,62.1, 
2,4/29/2021,119,0.26, ,0, ,661, ,8.4, ,89.3, ,48.4, ,70.6, ,64, ,19, ,33, ,39.9, ,4.3, ,104.4, ,62.8, 
2,4/30/2021,120,0.29, ,0, ,646, ,9.1, ,92.1, ,53.6, ,74.2, ,58, ,18, ,31, ,42.0, ,6.3, ,150.6, ,63.8, 
2,5/1/2021,121,0.32, ,0, ,655, ,8.8, ,87.2, ,55.6, ,70.1, ,52, ,22, ,35, ,41.3, ,9.5, ,228.5, ,64.1, 
2,5/2/2021,122,0.33, ,0, ,666, ,7.8, ,84.3, ,47.4, ,68.1, ,68, ,17, ,33, ,38.3, ,10.4, ,249.1, ,63.6, 
2,5/3/2021,123,0.33, ,0, ,671, ,7.4, ,87.3, ,51.9, ,70.6, ,56, ,16, ,29, ,36.6, ,8.8, ,211.2, ,63.4, 
2,5/4/2021,124,0.30, ,0, ,667, ,8.8, ,91.3, ,51.6, ,73.0, ,59, ,20, ,32, ,41.3, ,6.4, ,153.7, ,63.5, 
2,5/5/2021,125,0.27, ,0, ,664, ,10.4, ,96.2, ,55.5, ,77.1, ,64, ,17, ,33, ,45.6, ,4.0, ,95.2, ,65.1, 
2,5/6/2021,126,0.33, ,0, ,660, ,8.9, ,89.5, ,58.5, ,74.0, ,54, ,17, ,31, ,41.6, ,9.9, ,237.3, ,65.9, 
2,5/7/2021,127,0.28, ,0, ,689, ,8.8, ,82.9, ,50.8, ,68.1, ,71, ,18, ,38, ,41.3, ,7.2, ,172.2, ,65.8, 
2,5/8/2021,128,0.34, ,0, ,684, ,6.6, ,83.8, ,55.3, ,69.3, ,56, ,16, ,27, ,34.1, ,10.1, ,243.5, ,65.3, 
2,5/9/2021,129,0.34, ,0, ,676, ,7.4, ,86.8, ,51.7, ,71.1, ,45, ,19, ,28, ,36.7, ,9.0, ,216.7, ,64.4, 
2,5/10/2021,130,0.32, ,0, ,688, ,8.0, ,89.9, ,50.5, ,72.3, ,57, ,18, ,30, ,38.9, ,7.7, ,184.3, ,64.5, 
2,5/11/2021,131,0.29, ,0, ,688, ,7.9, ,92.9, ,52.0, ,73.9, ,64, ,13, ,28, ,38.4, ,4.9, ,118.2, ,65.4, 
2,5/12/2021,132,0.30, ,0, ,687, ,8.1, ,95.9, ,52.6, ,76.7, ,53, ,13, ,26, ,39.0, ,5.0, ,119.8, ,66.3, 
2,5/13/2021,133,0.31, ,0, ,688, ,8.7, ,93.6, ,57.0, ,76.0, ,59, ,17, ,28, ,40.9, ,6.5, ,156.6, ,67.4, 
2,5/14/2021,134,0.28, ,0.03,H,700, ,8.9, ,92.3, ,51.0, ,73.0, ,57, ,18, ,32, ,41.5, ,5.1, ,122.8, ,68.0, 
2,5/15/2021,135,0.24, ,0, ,691, ,9.9, ,79.1, ,47.6, ,64.4, ,70, ,33, ,48, ,44.2, ,5.1, ,121.7, ,68.8, 
2,5/16/2021,136,0.24, ,0, ,671, ,11.4, ,80.4, ,53.0, ,67.0, ,75, ,35, ,50, ,48.0, ,5.2, ,123.8, ,68.5, 
2,5/17/2021,137,0.27, ,0, ,683, ,11.0, ,84.3, ,54.2, ,68.5, ,70, ,29, ,46, ,47.1, ,6.7, ,160.5, ,68.6, 
2,5/18/2021,138,0.31, ,0, ,705, ,8.9, ,87.4, ,50.4, ,70.5, ,67, ,18, ,35, ,41.5, ,7.8, ,187.9, ,68.6, 
2,5/19/2021,139,0.30, ,0, ,703, ,6.0, ,82.4, ,49.7, ,66.6, ,46, ,17, ,27, ,31.5, ,7.6, ,182.5, ,68.3, 
2,5/20/2021,140,0.34, ,0, ,967,R,4.8, ,71.9, ,53.1, ,64.7, ,47, ,17, ,23, ,26.2, ,14.2,R,339.7,R,66.8, 
2,5/21/2021,141,0.28, ,0, ,675, ,5.7, ,74.3, ,41.8, ,60.0, ,64, ,18, ,32, ,30.2, ,8.6, ,206.0, ,65.7, 
2,5/22/2021,142,0.26, ,0, ,668, ,6.7, ,78.0, ,41.5, ,61.4, ,72, ,19, ,36, ,34.1, ,5.8, ,138.6, ,65.2, 
2,5/23/2021,143,0.27, ,0, ,704, ,7.7, ,81.2, ,46.6, ,66.2, ,67, ,20, ,35, ,37.8, ,5.7, ,136.7, ,65.8, 
2,5/24/2021,144,0.29, ,0, ,703, ,9.2, ,88.4, ,48.1, ,70.8, ,67, ,22, ,36, ,42.3, ,5.2, ,124.5, ,66.8, 
2,5/25/2021,145,0.33, ,0, ,711, ,9.4, ,88.0, ,58.6, ,73.5, ,53, ,23, ,33, ,42.9, ,9.0, ,217.0, ,67.6, 
2,5/26/2021,146,0.29, ,0, ,708, ,8.7, ,88.4, ,54.4, ,71.7, ,56, ,20, ,33, ,40.8, ,6.1, ,145.2, ,68.2, 
2,5/27/2021,147,0.31, ,0, ,723, ,8.1, ,88.3, ,53.7, ,71.8, ,58, ,12, ,30, ,38.9, ,7.3, ,174.3, ,68.7, 
2,5/28/2021,148,0.28, ,0, ,706, ,11.6, ,88.2, ,54.0, ,73.1, ,71, ,28, ,42, ,48.5, ,5.2, ,124.5, ,69.9, 
2,5/29/2021,149,0.28, ,0, ,678, ,11.2, ,88.4, ,55.6, ,72.3, ,67, ,24, ,41, ,47.5, ,6.0, ,144.7, ,70.6, 
2,5/30/2021,150,0.28, ,0, ,695, ,12.5, ,90.8, ,54.5, ,73.5, ,69, ,28, ,44, ,50.6, ,5.3, ,128.3, ,70.8, 
2,5/31/2021,151,0.30, ,0, ,689, ,14.3, ,99.6, ,62.2, ,81.5, ,69, ,23, ,39, ,54.1, ,4.3, ,103.9, ,71.7, 
2,6/1/2021,152,0.32, ,0, ,686, ,13.4, ,103.3, ,64.9, ,84.0, ,64, ,19, ,34, ,52.3, ,4.8, ,116.3, ,72.8, 
2,6/2/2021,153,0.32, ,0, ,701, ,12.0, ,101.2, ,61.3, ,82.8, ,59, ,16, ,31, ,49.4, ,5.2, ,123.7, ,73.3, 
2,6/3/2021,154,0.31, ,0, ,697, ,13.6, ,98.4, ,63.2, ,81.3, ,59, ,25, ,37, ,52.7, ,5.3, ,126.1, ,73.9, 
2,6/4/2021,155,0.31, ,0, ,706, ,12.4, ,98.1, ,63.1, ,81.1, ,61, ,21, ,34, ,50.3, ,4.7, ,112.7, ,74.2, 
2,6/5/2021,156,0.31, ,0, ,709, ,11.3, ,96.5, ,59.0, ,78.8, ,62, ,20, ,34, ,47.8, ,5.1, ,121.5, ,74.0, 
2,6/6/2021,157,0.30, ,0, ,713, ,11.5, ,92.3, ,57.3, ,76.0, ,65, ,24, ,37, ,48.2, ,4.8, ,116.1, ,73.9, 
2,6/7/2021,158,0.25, ,0.01, ,628, ,9.4, ,84.0, ,54.5, ,69.0, ,67, ,21, ,39, ,43.0, ,5.2, ,125.6, ,73.5, 
2,6/8/2021,159,0.27, ,0, ,724, ,8.1, ,78.7, ,47.5, ,64.4, ,69, ,24, ,39, ,39.0, ,6.3, ,151.1, ,73.6, 
2,6/9/2021,160,0.28, ,0, ,714, ,7.8, ,77.1, ,50.7, ,63.4, ,58, ,27, ,39, ,38.2, ,8.6, ,206.4, ,73.1, 
2,6/10/2021,161,0.29, ,0, ,745, ,7.1, ,78.8, ,47.0, ,63.9, ,69, ,17, ,35, ,35.8, ,8.3, ,198.8, ,72.1, 
2,6/11/2021,162,0.29, ,0, ,726, ,7.9, ,81.4, ,49.1, ,66.8, ,65, ,20, ,35, ,38.5, ,7.3, ,176.2, ,71.4, 
2,6/12/2021,163,0.29, ,0, ,694, ,13.5, ,89.0, ,53.9, ,73.6, ,69, ,31, ,48, ,52.5, ,7.6, ,182.9, ,71.6, 
2,6/13/2021,164,0.30, ,0, ,703, ,15.5, ,92.5, ,64.3, ,78.4, ,72, ,31, ,47, ,56.4, ,7.7, ,184.6, ,73.0, 
